id,start,end,tags,hours
131,2024-09-25 06:38:43,2024-09-25 07:50:44,dan,1.2002777777777778
131,2024-09-25 06:38:43,2024-09-25 07:50:44,dan: grading,1.2002777777777778
130,2024-09-25 08:23:11,2024-09-25 08:39:38,discrete: planning,0.27416666666666667
130,2024-09-25 08:23:11,2024-09-25 08:39:38,tic,0.27416666666666667
130,2024-09-25 08:23:11,2024-09-25 08:39:38,ttv,0.27416666666666667
129,2024-09-25 08:39:42,2024-09-25 10:22:58,discrete: teaching fi,1.721111111111111
129,2024-09-25 08:39:42,2024-09-25 10:22:58,ttv,1.721111111111111
128,2024-09-25 11:08:16,2024-09-25 11:23:16,discrete: attendance & peppi fiddling,0.25
128,2024-09-25 11:08:16,2024-09-25 11:23:16,tic,0.25
128,2024-09-25 11:08:16,2024-09-25 11:23:16,ttv,0.25
127,2024-09-25 11:23:37,2024-09-25 11:36:55,discrete: grading,0.22166666666666668
127,2024-09-25 11:23:37,2024-09-25 11:36:55,tic,0.22166666666666668
127,2024-09-25 11:23:37,2024-09-25 11:36:55,ttv,0.22166666666666668
126,2024-09-25 11:37:18,2024-09-25 11:47:19,dan,0.16694444444444445
126,2024-09-25 11:37:18,2024-09-25 11:47:19,dan: grading,0.16694444444444445
125,2024-09-25 12:27:03,2024-09-25 13:39:48,dan,1.2125
125,2024-09-25 12:27:03,2024-09-25 13:39:48,dan: planning,1.2125
124,2024-09-26 04:19:48,2024-09-26 04:39:16,communication,0.3244444444444444
124,2024-09-26 04:19:48,2024-09-26 04:39:16,ttv,0.3244444444444444
123,2024-09-26 04:39:18,2024-09-26 05:26:04,discrete: videos fin --> eng,0.7794444444444445
123,2024-09-26 04:39:18,2024-09-26 05:26:04,tic,0.7794444444444445
122,2024-09-26 05:26:13,2024-09-26 06:25:54,dan,0.9947222222222222
122,2024-09-26 05:26:13,2024-09-26 06:25:54,dan: planning,0.9947222222222222
121,2024-09-26 06:26:38,2024-09-26 08:09:21,discrete: teaching en,1.7119444444444445
121,2024-09-26 06:26:38,2024-09-26 08:09:21,tic,1.7119444444444445
120,2024-09-26 09:50:56,2024-09-26 09:54:30,communication,0.059444444444444446
120,2024-09-26 09:50:56,2024-09-26 09:54:30,ttv,0.059444444444444446
119,2024-09-26 09:54:48,2024-09-26 11:27:48,dan,1.55
119,2024-09-26 09:54:48,2024-09-26 11:27:48,dan: grading,1.55
118,2024-09-27 03:57:47,2024-09-27 04:25:25,communication,0.46055555555555555
118,2024-09-27 03:57:47,2024-09-27 04:25:25,ttv,0.46055555555555555
117,2024-09-27 04:25:41,2024-09-27 06:04:13,discrete: teaching fi,1.6422222222222222
117,2024-09-27 04:25:41,2024-09-27 06:04:13,ttv,1.6422222222222222
116,2024-09-27 06:04:26,2024-09-27 06:32:08,discrete: videos teams --> onedrive,0.46166666666666667
116,2024-09-27 06:04:26,2024-09-27 06:32:08,ttv,0.46166666666666667
115,2024-09-27 09:22:25,2024-09-27 09:28:22,communication,0.09916666666666667
115,2024-09-27 09:22:25,2024-09-27 09:28:22,ttv,0.09916666666666667
114,2024-09-27 09:28:35,2024-09-27 10:18:44,discrete: grading,0.8358333333333333
114,2024-09-27 09:28:35,2024-09-27 10:18:44,tic,0.8358333333333333
114,2024-09-27 09:28:35,2024-09-27 10:18:44,ttv,0.8358333333333333
113,2024-09-27 10:32:32,2024-09-27 11:53:44,discrete: grading,1.3533333333333333
113,2024-09-27 10:32:32,2024-09-27 11:53:44,tic,1.3533333333333333
113,2024-09-27 10:32:32,2024-09-27 11:53:44,ttv,1.3533333333333333
112,2024-09-29 05:54:25,2024-09-29 05:56:29,daily planning,0.034444444444444444
112,2024-09-29 05:54:25,2024-09-29 05:56:29,ttv,0.034444444444444444
111,2024-09-29 05:56:30,2024-09-29 06:42:15,communication,0.7625
111,2024-09-29 05:56:30,2024-09-29 06:42:15,ttv,0.7625
110,2024-09-29 06:48:00,2024-09-29 07:38:37,pedacafe-esitys,0.8436111111111111
109,2024-09-29 09:12:23,2024-09-29 09:24:01,pedacafe-esitys,0.1938888888888889
109,2024-09-29 09:12:23,2024-09-29 09:24:01,ttv,0.1938888888888889
108,2024-09-29 09:38:22,2024-09-29 11:19:07,pedacafe-esitys,1.6791666666666667
108,2024-09-29 09:38:22,2024-09-29 11:19:07,ttv,1.6791666666666667
107,2024-09-29 12:33:01,2024-09-29 13:42:46,pedacafe-esitys,1.1625
107,2024-09-29 12:33:01,2024-09-29 13:42:46,ttv,1.1625
106,2024-09-29 14:03:15,2024-09-29 15:39:44,pedacafe-esitys,1.6080555555555556
106,2024-09-29 14:03:15,2024-09-29 15:39:44,ttv,1.6080555555555556
105,2024-09-29 15:45:32,2024-09-29 16:35:36,pedacafe-esitys,0.8344444444444444
105,2024-09-29 15:45:32,2024-09-29 16:35:36,ttv,0.8344444444444444
104,2024-09-30 05:27:38,2024-09-30 06:34:56,it-info,1.1216666666666666
104,2024-09-30 05:27:38,2024-09-30 06:34:56,ttv,1.1216666666666666
103,2024-09-30 07:06:03,2024-09-30 07:26:43,communication,0.34444444444444444
103,2024-09-30 07:06:03,2024-09-30 07:26:43,ttv,0.34444444444444444
102,2024-09-30 07:28:03,2024-09-30 07:36:02,discrete: planning,0.13305555555555557
102,2024-09-30 07:28:03,2024-09-30 07:36:02,tic,0.13305555555555557
102,2024-09-30 07:28:03,2024-09-30 07:36:02,ttv,0.13305555555555557
101,2024-09-30 08:09:26,2024-09-30 08:34:57,discrete: planning,0.42527777777777775
101,2024-09-30 08:09:26,2024-09-30 08:34:57,tic,0.42527777777777775
101,2024-09-30 08:09:26,2024-09-30 08:34:57,ttv,0.42527777777777775
100,2024-09-30 09:24:53,2024-09-30 11:03:07,discrete: planning,1.6372222222222221
100,2024-09-30 09:24:53,2024-09-30 11:03:07,tic,1.6372222222222221
100,2024-09-30 09:24:53,2024-09-30 11:03:07,ttv,1.6372222222222221
99,2024-09-30 11:35:56,2024-09-30 12:21:40,discrete: planning,0.7622222222222222
99,2024-09-30 11:35:56,2024-09-30 12:21:40,tic,0.7622222222222222
99,2024-09-30 11:35:56,2024-09-30 12:21:40,ttv,0.7622222222222222
98,2024-09-30 12:32:26,2024-09-30 12:52:59,discrete: planning,0.3425
98,2024-09-30 12:32:26,2024-09-30 12:52:59,tic,0.3425
98,2024-09-30 12:32:26,2024-09-30 12:52:59,ttv,0.3425
97,2024-09-30 12:57:30,2024-09-30 14:26:21,discrete: planning,1.4808333333333332
97,2024-09-30 12:57:30,2024-09-30 14:26:21,tic,1.4808333333333332
97,2024-09-30 12:57:30,2024-09-30 14:26:21,ttv,1.4808333333333332
96,2024-09-30 15:19:49,2024-09-30 15:48:40,communication,0.48083333333333333
96,2024-09-30 15:19:49,2024-09-30 15:48:40,ttv,0.48083333333333333
95,2024-09-30 15:57:28,2024-09-30 17:09:29,dan,1.2002777777777778
95,2024-09-30 15:57:28,2024-09-30 17:09:29,dan: planning,1.2002777777777778
94,2024-09-30 17:24:27,2024-09-30 18:35:18,dan,1.1808333333333334
94,2024-09-30 17:24:27,2024-09-30 18:35:18,dan: planning,1.1808333333333334
93,2024-10-01 05:14:03,2024-10-01 05:57:14,communication,0.7197222222222223
93,2024-10-01 05:14:03,2024-10-01 05:57:14,ttv,0.7197222222222223
92,2024-10-01 06:05:21,2024-10-01 07:35:28,dan,1.5019444444444445
92,2024-10-01 06:05:21,2024-10-01 07:35:28,dan: planning,1.5019444444444445
91,2024-10-01 07:39:58,2024-10-01 08:43:19,dan,1.0558333333333334
91,2024-10-01 07:39:58,2024-10-01 08:43:19,dan: planning,1.0558333333333334
90,2024-10-01 08:47:22,2024-10-01 09:00:13,communication,0.21416666666666667
90,2024-10-01 08:47:22,2024-10-01 09:00:13,ttv,0.21416666666666667
89,2024-10-01 09:44:17,2024-10-01 10:24:15,dan,0.6661111111111111
89,2024-10-01 09:44:17,2024-10-01 10:24:15,dan: planning,0.6661111111111111
88,2024-10-01 10:24:18,2024-10-01 10:35:49,discrete: planning,0.19194444444444445
88,2024-10-01 10:24:18,2024-10-01 10:35:49,tic,0.19194444444444445
88,2024-10-01 10:24:18,2024-10-01 10:35:49,ttv,0.19194444444444445
87,2024-10-01 11:51:16,2024-10-01 12:13:03,discrete: planning,0.3630555555555556
87,2024-10-01 11:51:16,2024-10-01 12:13:03,tic,0.3630555555555556
87,2024-10-01 11:51:16,2024-10-01 12:13:03,ttv,0.3630555555555556
86,2024-10-01 12:14:01,2024-10-01 13:46:32,discrete: teaching fi,1.5419444444444443
86,2024-10-01 12:14:01,2024-10-01 13:46:32,ttv,1.5419444444444443
85,2024-10-01 14:13:01,2024-10-01 16:01:03,dan,1.8005555555555555
85,2024-10-01 14:13:01,2024-10-01 16:01:03,dan: teaching,1.8005555555555555
84,2024-10-02 05:52:28,2024-10-02 06:09:17,communication,0.2802777777777778
84,2024-10-02 05:52:28,2024-10-02 06:09:17,ttv,0.2802777777777778
83,2024-10-02 06:09:20,2024-10-02 06:14:06,dan,0.07944444444444444
83,2024-10-02 06:09:20,2024-10-02 06:14:06,dan: planning,0.07944444444444444
82,2024-10-02 06:14:09,2024-10-02 06:29:51,dan,0.26166666666666666
82,2024-10-02 06:14:09,2024-10-02 06:29:51,dan: recordings teams --> onedrive,0.26166666666666666
81,2024-10-02 06:29:54,2024-10-02 07:26:44,dan,0.9472222222222222
81,2024-10-02 06:29:54,2024-10-02 07:26:44,dan: planning,0.9472222222222222
80,2024-10-02 08:43:22,2024-10-02 11:10:41,discrete: planning,2.455277777777778
80,2024-10-02 08:43:22,2024-10-02 11:10:41,tic,2.455277777777778
80,2024-10-02 08:43:22,2024-10-02 11:10:41,ttv,2.455277777777778
79,2024-10-02 11:28:01,2024-10-02 11:30:37,communication,0.043333333333333335
79,2024-10-02 11:28:01,2024-10-02 11:30:37,ttv,0.043333333333333335
78,2024-10-02 11:30:43,2024-10-02 13:06:01,reportronic,1.5883333333333334
78,2024-10-02 11:30:43,2024-10-02 13:06:01,ttv,1.5883333333333334
77,2024-10-03 06:27:00,2024-10-03 08:00:02,discrete: teaching en,1.5505555555555555
77,2024-10-03 06:27:00,2024-10-03 08:00:02,tic,1.5505555555555555
76,2024-10-03 08:42:06,2024-10-03 09:47:48,discrete: planning,1.095
76,2024-10-03 08:42:06,2024-10-03 09:47:48,tic,1.095
76,2024-10-03 08:42:06,2024-10-03 09:47:48,ttv,1.095
75,2024-10-03 09:52:03,2024-10-03 10:19:54,discrete: planning,0.46416666666666667
75,2024-10-03 09:52:03,2024-10-03 10:19:54,tic,0.46416666666666667
75,2024-10-03 09:52:03,2024-10-03 10:19:54,ttv,0.46416666666666667
74,2024-10-03 10:27:32,2024-10-03 12:12:02,discrete: planning,1.7416666666666667
74,2024-10-03 10:27:32,2024-10-03 12:12:02,tic,1.7416666666666667
74,2024-10-03 10:27:32,2024-10-03 12:12:02,ttv,1.7416666666666667
73,2024-10-04 04:12:34,2024-10-04 04:22:53,communication,0.17194444444444446
73,2024-10-04 04:12:34,2024-10-04 04:22:53,ttv,0.17194444444444446
72,2024-10-04 04:22:56,2024-10-04 04:25:49,discrete: planning,0.04805555555555555
72,2024-10-04 04:22:56,2024-10-04 04:25:49,tic,0.04805555555555555
72,2024-10-04 04:22:56,2024-10-04 04:25:49,ttv,0.04805555555555555
71,2024-10-04 04:25:54,2024-10-04 05:59:23,discrete: teaching fi,1.5580555555555555
71,2024-10-04 04:25:54,2024-10-04 05:59:23,ttv,1.5580555555555555
70,2024-10-04 06:08:49,2024-10-04 06:16:15,discrete: videos teams --> onedrive,0.1238888888888889
70,2024-10-04 06:08:49,2024-10-04 06:16:15,ttv,0.1238888888888889
69,2024-10-04 07:34:02,2024-10-04 07:45:35,communication,0.1925
69,2024-10-04 07:34:02,2024-10-04 07:45:35,ttv,0.1925
68,2024-10-04 07:46:51,2024-10-04 08:22:55,dan,0.6011111111111112
68,2024-10-04 07:46:51,2024-10-04 08:22:55,dan: planning,0.6011111111111112
67,2024-10-04 08:25:44,2024-10-04 09:18:13,discrete: planning,0.8747222222222222
67,2024-10-04 08:25:44,2024-10-04 09:18:13,tic,0.8747222222222222
67,2024-10-04 08:25:44,2024-10-04 09:18:13,ttv,0.8747222222222222
66,2024-10-06 12:13:30,2024-10-06 12:16:55,communication,0.05694444444444444
66,2024-10-06 12:13:30,2024-10-06 12:16:55,ttv,0.05694444444444444
65,2024-10-06 12:17:05,2024-10-06 12:37:05,discrete: planning,0.3333333333333333
65,2024-10-06 12:17:05,2024-10-06 12:37:05,tic,0.3333333333333333
65,2024-10-06 12:17:05,2024-10-06 12:37:05,ttv,0.3333333333333333
64,2024-10-06 12:55:24,2024-10-06 13:15:43,discrete: planning,0.3386111111111111
64,2024-10-06 12:55:24,2024-10-06 13:15:43,tic,0.3386111111111111
64,2024-10-06 12:55:24,2024-10-06 13:15:43,ttv,0.3386111111111111
63,2024-10-07 04:21:24,2024-10-07 04:26:35,communication,0.08638888888888889
63,2024-10-07 04:21:24,2024-10-07 04:26:35,ttv,0.08638888888888889
62,2024-10-07 04:26:38,2024-10-07 05:04:08,discrete: planning,0.625
62,2024-10-07 04:26:38,2024-10-07 05:04:08,tic,0.625
62,2024-10-07 04:26:38,2024-10-07 05:04:08,ttv,0.625
61,2024-10-08 04:51:34,2024-10-08 05:05:47,communication,0.23694444444444446
61,2024-10-08 04:51:34,2024-10-08 05:05:47,ttv,0.23694444444444446
60,2024-10-08 05:07:02,2024-10-08 05:23:27,dan,0.27361111111111114
60,2024-10-08 05:07:02,2024-10-08 05:23:27,e-ahot dan,0.27361111111111114
59,2024-10-08 06:14:03,2024-10-08 07:24:58,dan,1.1819444444444445
59,2024-10-08 06:14:03,2024-10-08 07:24:58,dan: planning,1.1819444444444445
58,2024-10-08 07:35:22,2024-10-08 08:03:46,dan,0.47333333333333333
58,2024-10-08 07:35:22,2024-10-08 08:03:46,dan: planning,0.47333333333333333
57,2024-10-08 09:56:35,2024-10-08 11:30:04,daily planning,1.5580555555555555
57,2024-10-08 09:56:35,2024-10-08 11:30:04,ttv,1.5580555555555555
56,2024-10-08 11:30:24,2024-10-08 11:47:20,perehdytystyoryhma,0.2822222222222222
56,2024-10-08 11:30:24,2024-10-08 11:47:20,ttv,0.2822222222222222
55,2024-10-08 11:47:29,2024-10-08 11:54:41,tic,0.12
55,2024-10-08 11:47:29,2024-10-08 11:54:41,valintakoe tic,0.12
54,2024-10-08 12:11:05,2024-10-08 12:24:13,dan,0.21888888888888888
54,2024-10-08 12:11:05,2024-10-08 12:24:13,dan: planning,0.21888888888888888
53,2024-10-08 12:27:02,2024-10-08 13:09:58,tic,0.7155555555555555
53,2024-10-08 12:27:02,2024-10-08 13:09:58,valintakoe tic,0.7155555555555555
52,2024-10-08 13:10:08,2024-10-08 13:16:18,communication,0.10277777777777777
52,2024-10-08 13:10:08,2024-10-08 13:16:18,ttv,0.10277777777777777
51,2024-10-08 14:05:02,2024-10-08 16:10:04,dan,2.0838888888888887
51,2024-10-08 14:05:02,2024-10-08 16:10:04,dan: teaching,2.0838888888888887
50,2024-10-09 06:23:26,2024-10-09 07:02:59,communication,0.6591666666666667
50,2024-10-09 06:23:26,2024-10-09 07:02:59,ttv,0.6591666666666667
49,2024-10-09 07:03:12,2024-10-09 07:14:16,exam fix,0.18444444444444444
49,2024-10-09 07:03:12,2024-10-09 07:14:16,ttv,0.18444444444444444
48,2024-10-09 08:39:37,2024-10-09 08:44:04,dan,0.07416666666666667
48,2024-10-09 08:39:37,2024-10-09 08:44:04,dan: planning,0.07416666666666667
47,2024-10-09 08:44:06,2024-10-09 08:51:58,perehdytystyoryhma,0.13111111111111112
47,2024-10-09 08:44:06,2024-10-09 08:51:58,ttv,0.13111111111111112
46,2024-10-09 08:52:01,2024-10-09 09:09:50,dan,0.29694444444444446
46,2024-10-09 08:52:01,2024-10-09 09:09:50,dan: planning,0.29694444444444446
45,2024-10-09 09:32:29,2024-10-09 12:14:56,dan,2.7075
45,2024-10-09 09:32:29,2024-10-09 12:14:56,dan: planning,2.7075
44,2024-10-10 05:02:12,2024-10-10 05:11:40,communication,0.15777777777777777
44,2024-10-10 05:02:12,2024-10-10 05:11:40,ttv,0.15777777777777777
43,2024-10-10 05:11:43,2024-10-10 05:52:31,dan,0.68
43,2024-10-10 05:11:43,2024-10-10 05:52:31,dan: planning,0.68
42,2024-10-10 06:01:57,2024-10-10 06:46:59,perehdytyspalaveri,0.7505555555555555
42,2024-10-10 06:01:57,2024-10-10 06:46:59,ttv,0.7505555555555555
41,2024-10-10 06:52:04,2024-10-10 07:34:53,perehdytystyoryhma,0.7136111111111111
41,2024-10-10 06:52:04,2024-10-10 07:34:53,ttv,0.7136111111111111
40,2024-10-10 07:35:16,2024-10-10 07:52:06,communication,0.28055555555555556
40,2024-10-10 07:35:16,2024-10-10 07:52:06,ttv,0.28055555555555556
39,2024-10-10 07:52:09,2024-10-10 08:10:28,discrete: planning,0.30527777777777776
39,2024-10-10 07:52:09,2024-10-10 08:10:28,tic,0.30527777777777776
39,2024-10-10 07:52:09,2024-10-10 08:10:28,ttv,0.30527777777777776
38,2024-10-10 08:10:30,2024-10-10 08:19:29,communication,0.14972222222222223
38,2024-10-10 08:10:30,2024-10-10 08:19:29,ttv,0.14972222222222223
37,2024-10-10 08:20:29,2024-10-10 08:40:54,course registrations,0.3402777777777778
37,2024-10-10 08:20:29,2024-10-10 08:40:54,ttv,0.3402777777777778
36,2024-10-10 09:19:49,2024-10-10 09:35:45,communication,0.26555555555555554
36,2024-10-10 09:19:49,2024-10-10 09:35:45,ttv,0.26555555555555554
35,2024-10-10 09:42:44,2024-10-10 10:27:07,discrete: grading,0.7397222222222222
35,2024-10-10 09:42:44,2024-10-10 10:27:07,tic,0.7397222222222222
35,2024-10-10 09:42:44,2024-10-10 10:27:07,ttv,0.7397222222222222
34,2024-10-11 04:26:50,2024-10-11 04:36:42,communication,0.16444444444444445
34,2024-10-11 04:26:50,2024-10-11 04:36:42,ttv,0.16444444444444445
33,2024-10-11 04:36:48,2024-10-11 04:44:29,perehdytystyoryhma,0.12805555555555556
33,2024-10-11 04:36:48,2024-10-11 04:44:29,ttv,0.12805555555555556
32,2024-10-11 07:09:06,2024-10-11 07:13:39,communication,0.07583333333333334
32,2024-10-11 07:09:06,2024-10-11 07:13:39,ttv,0.07583333333333334
31,2024-10-11 07:13:45,2024-10-11 07:54:35,dan,0.6805555555555556
31,2024-10-11 07:13:45,2024-10-11 07:54:35,dan: grading,0.6805555555555556
30,2024-10-11 08:07:36,2024-10-11 08:57:39,dan,0.8341666666666666
30,2024-10-11 08:07:36,2024-10-11 08:57:39,dan: grading,0.8341666666666666
29,2024-10-11 09:50:50,2024-10-11 11:01:45,dan,1.1819444444444445
29,2024-10-11 09:50:50,2024-10-11 11:01:45,dan: grading,1.1819444444444445
28,2024-10-11 12:22:26,2024-10-11 13:20:30,dan,0.9677777777777777
28,2024-10-11 12:22:26,2024-10-11 13:20:30,dan: planning,0.9677777777777777
27,2024-10-16 10:10:02,2024-10-16 13:42:23,"moodle, peppi, teams etc (general new start fiddling for all courses)",3.5391666666666666
27,2024-10-16 10:10:02,2024-10-16 13:42:23,ttv,3.5391666666666666
26,2024-10-17 06:22:27,2024-10-17 06:26:59,communication,0.07555555555555556
26,2024-10-17 06:22:27,2024-10-17 06:26:59,ttv,0.07555555555555556
25,2024-10-17 06:27:18,2024-10-17 06:53:08,math1: planning,0.4305555555555556
25,2024-10-17 06:27:18,2024-10-17 06:53:08,tic,0.4305555555555556
24,2024-10-17 07:33:20,2024-10-17 08:52:23,"moodle, peppi, teams etc (general new start fiddling for all courses)",1.3175
24,2024-10-17 07:33:20,2024-10-17 08:52:23,ttv,1.3175
23,2024-10-18 06:11:29,2024-10-18 07:05:59,math1: planning,0.9083333333333333
23,2024-10-18 06:11:29,2024-10-18 07:05:59,tic,0.9083333333333333
22,2024-10-18 07:06:04,2024-10-18 07:42:54,dan,0.6138888888888889
22,2024-10-18 07:06:04,2024-10-18 07:42:54,dan: planning,0.6138888888888889
21,2024-10-18 08:03:48,2024-10-20 14:07:24,dan,54.06
21,2024-10-18 08:03:48,2024-10-20 14:07:24,dan: planning,54.06
20,2024-10-21 05:07:47,2024-10-21 05:14:09,daily planning,0.10611111111111111
20,2024-10-21 05:07:47,2024-10-21 05:14:09,ttv,0.10611111111111111
19,2024-10-21 05:14:41,2024-10-21 05:17:07,dan,0.04055555555555555
19,2024-10-21 05:14:41,2024-10-21 05:17:07,dan: planning,0.04055555555555555
18,2024-10-21 05:17:13,2024-10-21 05:27:01,"moodle, peppi, teams etc (general new start fiddling for all courses)",0.16333333333333333
18,2024-10-21 05:17:13,2024-10-21 05:27:01,ttv,0.16333333333333333
17,2024-10-21 06:28:41,2024-10-21 07:15:43,it-info,0.7838888888888889
17,2024-10-21 06:28:41,2024-10-21 07:15:43,ttv,0.7838888888888889
16,2024-10-21 08:08:18,2024-10-21 08:20:02,daily planning,0.19555555555555557
16,2024-10-21 08:08:18,2024-10-21 08:20:02,ttv,0.19555555555555557
15,2024-10-21 08:20:21,2024-10-21 10:15:06,onm: planning,1.9125
15,2024-10-21 08:20:21,2024-10-21 10:15:06,ttv,1.9125
14,2024-10-21 10:25:00,2024-10-21 12:45:02,onm: teaching,2.3338888888888887
14,2024-10-21 10:25:00,2024-10-21 12:45:02,ttv,2.3338888888888887
13,2024-10-21 13:03:40,2024-10-21 13:26:42,daily planning,0.3838888888888889
13,2024-10-21 13:03:40,2024-10-21 13:26:42,ttv,0.3838888888888889
12,2024-10-21 14:07:19,2024-10-21 15:04:30,onm: planning,0.9530555555555555
12,2024-10-21 14:07:19,2024-10-21 15:04:30,ttv,0.9530555555555555
11,2024-10-21 15:12:22,2024-10-21 15:47:24,dan,0.5838888888888889
11,2024-10-21 15:12:22,2024-10-21 15:47:24,dan: planning,0.5838888888888889
10,2024-10-21 15:53:18,2024-10-21 16:13:22,math1: planning,0.33444444444444443
10,2024-10-21 15:53:18,2024-10-21 16:13:22,tic,0.33444444444444443
9,2024-10-21 16:13:32,2024-10-21 16:17:40,discrete: planning,0.06888888888888889
9,2024-10-21 16:13:32,2024-10-21 16:17:40,tic,0.06888888888888889
9,2024-10-21 16:13:32,2024-10-21 16:17:40,ttv,0.06888888888888889
8,2024-10-21 16:37:46,2024-10-21 17:57:13,discrete: planning,1.3241666666666667
8,2024-10-21 16:37:46,2024-10-21 17:57:13,tic,1.3241666666666667
8,2024-10-21 16:37:46,2024-10-21 17:57:13,ttv,1.3241666666666667
7,2024-10-21 17:57:16,2024-10-21 18:27:30,dan,0.5038888888888889
7,2024-10-21 17:57:16,2024-10-21 18:27:30,dan: planning,0.5038888888888889
6,2024-10-22 06:46:06,2024-10-22 07:04:29,communication,0.3063888888888889
6,2024-10-22 06:46:06,2024-10-22 07:04:29,ttv,0.3063888888888889
5,2024-10-22 07:04:40,2024-10-22 07:28:02,discrete: grading,0.3894444444444444
5,2024-10-22 07:04:40,2024-10-22 07:28:02,tic,0.3894444444444444
5,2024-10-22 07:04:40,2024-10-22 07:28:02,ttv,0.3894444444444444
4,2024-10-22 07:36:02,2024-10-22 07:48:04,communication,0.20055555555555554
4,2024-10-22 07:36:02,2024-10-22 07:48:04,ttv,0.20055555555555554
3,2024-10-22 08:00:29,2024-10-22 08:31:58,math1: planning,0.5247222222222222
3,2024-10-22 08:00:29,2024-10-22 08:31:58,tic,0.5247222222222222
2,2024-10-22 08:32:01,2024-10-22 08:36:39,discrete: planning,0.07722222222222222
2,2024-10-22 08:32:01,2024-10-22 08:36:39,tic,0.07722222222222222
2,2024-10-22 08:32:01,2024-10-22 08:36:39,ttv,0.07722222222222222
1,2024-10-22 09:26:50,2024-10-22 09:43:36,dan,0.27944444444444444
1,2024-10-22 09:26:50,2024-10-22 09:43:36,dan: planning,0.27944444444444444
